"SWOT","Negotiation.phase","msg.number","Message"
"O","BBNJ WG",279,"cross"
"O","BBNJ WG",279,"sectoral"
"O","BBNJ WG",279,"cooperation"
"T","BBNJ WG",280,"concern"
"T","BBNJ WG",280,"absence"
"T","BBNJ WG",280,"multilaterally"
"T","BBNJ WG",280,"agreed"
"T","BBNJ WG",280,"regime"
"T","BBNJ WG",280,"mpas"
"T","BBNJ WG",280,"reservations"
"T","BBNJ WG",280,"legitimacy"
"T","BBNJ WG",280,"mpas"
"T","BBNJ WG",280,"designated"
"T","BBNJ WG",280,"unilaterally"
"T","IGC",281,"lack"
"T","IGC",281,"implementation"
"T","IGC",281,"monitoring"
"T","IGC",281,"controling"
"T","IGC",281,"surveillance"
"T","IGC",281,"rules"
"T","IGC",281,"due"
"T","IGC",281,"insufficient"
"T","IGC",281,"capital"
"T","IGC",281,"investment"
"T","IGC",281,"governance"
"O","IGC",282,"create"
"O","IGC",282,"common"
"O","IGC",282,"platform"
"O","IGC",282,"adoption"
"O","IGC",282,"cross"
"O","IGC",282,"sectoral"
"O","IGC",282,"abmts"
"O","IGC",282,"global"
"O","IGC",282,"ocean"
"O","IGC",282,"basin"
"O","IGC",282,"level"
"O","IGC",282,"enable"
"O","IGC",282,"wider"
"O","IGC",282,"marine"
"O","IGC",282,"assessment"
"O","IGC",282,"planning"
"O","IGC",282,"boundaries"
"O","IGC",282,"ensure"
"O","IGC",282,"activities"
"O","IGC",282,"affect"
"O","IGC",282,"ocean"
"O","IGC",282,"health"
"O","IGC",282,"integrity"
"O","IGC",282,"mpas"
"O","IGC",283,"adjacency"
"O","IGC",283,"limited"
"O","IGC",283,"effects"
"O","IGC",283,"term"
"O","IGC",283,"potentially"
"O","IGC",283,"affected"
"T","IGC",284,"fishing"
"T","IGC",284,"included"
"O","IGC",285,"decision"
"O","IGC",285,"body"
"O","IGC",285,"provide"
"O","IGC",285,"avenues"
"O","IGC",285,"participation"
"O","IGC",285,"ngos"
"O","IGC",285,"igos"
"O","IGC",285,"private"
"O","IGC",285,"sector"
"O","IGC",285,"scientific"
"O","IGC",285,"community"
"O","IGC",285,"academia"
"O","IGC",285,"youth"
"O","IGC",285,"women"
"O","IGC",285,"indigenous"
"O","IGC",285,"local"
"O","IGC",285,"communities"
"O","IGC",286,"suggestions"
"O","IGC",286,"address"
"O","IGC",286,"conceptual"
"O","IGC",286,"ambiguities"
"O","IGC",286,"institutional"
"O","IGC",286,"gaps"
"O","IGC",286,"implementation"
"O","IGC",286,"abmts"
"O","IGC",287,"marine"
"O","IGC",287,"spatial"
"O","IGC",287,"planning"
"O","IGC",287,"main"
"O","IGC",287,"approach"
"O","IGC",288,"future"
"O","IGC",288,"provide"
"O","IGC",288,"international"
"O","IGC",288,"tribunal"
"O","IGC",288,"law"
"O","IGC",288,"sea"
"O","IGC",288,"itlos"
"O","IGC",288,"advisory"
"O","IGC",288,"jurisdiction"
"W","IGC",289,"due"
"W","IGC",289,"principle"
"W","IGC",289,"exclusive"
"W","IGC",289,"flag"
"W","IGC",289,"jurisdiction"
"W","IGC",289,"seas"
"W","IGC",289,"implementation"
"W","IGC",289,"tools"
"W","IGC",289,"mpas"
"W","IGC",289,"compromised"
"W","IGC",290,"issue"
"W","IGC",290,"adjacency"
"W","IGC",290,"remains"
"W","IGC",290,"contentious"
"W","IGC",290,"issues"
"W","IGC",290,"related"
"W","IGC",290,"adoption"
"W","IGC",290,"implementation"
"W","IGC",290,"abmts"
"W","IGC",290,"mpas"
"W","IGC",290,"adjacent"
"W","IGC",290,"maritime"
"W","IGC",290,"territories"
"W","IGC",291,"include"
"W","IGC",291,"flexibilty"
"W","IGC",291,"deal"
"T","IGC",292,"disagreements"
"T","IGC",292,"criteria"
"T","IGC",292,"include"
"T","IGC",292,"criteria"
"T","IGC",292,"linked"
"T","IGC",292,"adverse"
"T","IGC",292,"impacts"
"T","IGC",292,"climate"
"T","IGC",292,"change"
"T","IGC",292,"ocean"
"T","IGC",292,"acidification"
"T","IGC",292,"cumulative"
"T","IGC",292,"transboundary"
"T","IGC",292,"impacts"
"T","IGC",292,"designing"
"T","IGC",292,"abmts"
"T","IGC",293,"establishment"
"T","IGC",293,"seas"
"T","IGC",293,"mpas"
"T","IGC",293,"rise"
"T","IGC",293,"conflicts"
"T","IGC",293,"freedom"
"T","IGC",293,"seas"
"W","IGC",294,"explicit"
"W","IGC",294,"environmental"
"W","IGC",294,"damage"
"W","IGC",294,"extent"
"W","IGC",294,"liability"
"W","IGC",294,"purpose"
"W","IGC",294,"physical"
"W","IGC",294,"remediation"
"W","IGC",294,"restoration"
"W","IGC",294,"marine"
"W","IGC",294,"ecosystem"
"W","IGC",294,"services"
"T","IGC",295,"divergence"
"T","IGC",295,"lower"
"T","IGC",295,"income"
"O","IGC",296,"create"
"O","IGC",296,"reporting"
"O","IGC",296,"obligations"
"O","IGC",296,"paties"
"O","IGC",296,"regional"
"O","IGC",296,"sectoral"
"O","IGC",296,"bodies"
"W","IGC",297,"suggested"
"W","IGC",297,"phrase"
"W","IGC",297,"undermine"
"W","IGC",297,"chosen"
"W","IGC",297,"political"
"W","IGC",297,"malleability"
"W","IGC",297,"precise"
"W","IGC",297,"understanding"
"W","IGC",297,"meaning"
"O","IGC",298,"system"
"O","IGC",298,"oriented"
"O","IGC",298,"joint"
"O","IGC",298,"interplay"
"O","IGC",298,"management"
"O","IGC",298,"encourage"
"O","IGC",298,"equal"
"O","IGC",298,"bodies"
"O","IGC",298,"engage"
"O","IGC",298,"structured"
"O","IGC",298,"communication"
"O","IGC",298,"synergistic"
"O","IGC",298,"collaboration"
"O","IGC",299,"management"
"O","IGC",299,"plans"
"O","IGC",299,"protected"
"O","IGC",299,"vulnerable"
"O","IGC",299,"species"
"O","IGC",299,"ecosystems"
"T","IGC",300,"divisions"
"T","IGC",300,"establish"
"T","IGC",300,"decision"
"T","IGC",300,"body"
"T","IGC",300,"entitle"
"T","IGC",300,"existing"
"T","IGC",300,"regional"
"T","IGC",300,"institutions"
"T","IGC",300,"decide"
"T","IGC",300,"mpas"
"T","IGC",300,"proposals"
"O","PrepCom",301,"encourage"
"O","PrepCom",301,"inter"
"O","PrepCom",301,"sectoral"
"O","PrepCom",301,"inter"
"O","PrepCom",301,"agency"
"O","PrepCom",301,"coordination"
"O","PrepCom",301,"abnj"
"O","PrepCom",302,"create"
"O","PrepCom",302,"additional"
"O","PrepCom",302,"criteria"
"O","PrepCom",302,"defining"
"O","PrepCom",302,"ebsas"
"O","PrepCom",302,"protect"
"O","PrepCom",302,"ecosystems"
"O","PrepCom",302,"developing"
"O","PrepCom",302,"threats"
"W","PrepCom",303,"adjacent"
"W","PrepCom",303,"coastal"
"W","PrepCom",303,"included"
"W","PrepCom",303,"subcategory"
"O","PrepCom",304,"benefit"
"O","PrepCom",304,"experience"
"O","PrepCom",304,"gained"
"O","PrepCom",304,"existing"
"O","PrepCom",304,"regional"
"O","PrepCom",304,"global"
"O","PrepCom",304,"approaches"
"O","PrepCom",305,"broad"
"O","PrepCom",305,"interpretation"
"O","PrepCom",305,"term"
"O","PrepCom",305,"undermine"
"O","PrepCom",305,"facilitate"
"O","PrepCom",305,"efforts"
"O","PrepCom",305,"abilities"
"O","PrepCom",305,"existing"
"O","PrepCom",305,"bodies"
"O","PrepCom",306,"provide"
"O","PrepCom",306,"unifying"
"O","PrepCom",306,"focus"
"O","PrepCom",306,"science"
"O","PrepCom",306,"collaboration"
"O","PrepCom",306,"generate"
"O","PrepCom",306,"knowledge"
"O","PrepCom",306,"technology"
"O","PrepCom",306,"transfer"
"O","PrepCom",306,"capacity"
"O","PrepCom",306,"development"
"O","PrepCom",306,"enable"
"O","PrepCom",306,"application"
"O","PrepCom",306,"knowledge"
"O","PrepCom",307,"facilitate"
"O","PrepCom",307,"participation"
"O","PrepCom",307,"research"
"O","PrepCom",307,"programmes"
"O","PrepCom",308,"consult"
"O","PrepCom",308,"coastal"
"O","PrepCom",308,"abmts"
"O","PrepCom",308,"proposed"
"O","PrepCom",308,"extended"
"O","PrepCom",308,"continental"
"O","PrepCom",308,"shelf"
"O","PrepCom",309,"build"
"O","PrepCom",309,"follow"
"O","PrepCom",309,"requirements"
"O","PrepCom",309,"surveillance"
"O","PrepCom",309,"effects"
"O","PrepCom",309,"permitted"
"O","PrepCom",309,"activities"
"O","PrepCom",309,"including"
"O","PrepCom",309,"fisheries"
"O","PrepCom",310,"establish"
"O","PrepCom",310,"regular"
"O","PrepCom",310,"opposed"
"O","PrepCom",310,"ad"
"O","PrepCom",310,"hoc"
"O","PrepCom",310,"cooperation"
"O","PrepCom",310,"mechanisms"
"O","PrepCom",310,"rfmos"
"O","PrepCom",310,"global"
"O","PrepCom",310,"regional"
"O","PrepCom",310,"organisations"
"O","PrepCom",310,"international"
"O","PrepCom",310,"maritime"
"O","PrepCom",310,"organization"
"O","PrepCom",310,"imo"
"O","PrepCom",310,"international"
"O","PrepCom",310,"seabed"
"O","PrepCom",310,"authority"
"O","PrepCom",310,"isa"
"O","PrepCom",310,"regional"
"O","PrepCom",310,"seas"
"O","PrepCom",310,"organizations"
"T","PrepCom",311,"situation"
"T","PrepCom",311,"antarctic"
"T","PrepCom",311,"terrestrial"
"T","PrepCom",311,"sovereignty"
"T","PrepCom",311,"antarctic"
"T","PrepCom",311,"treaty"
"T","PrepCom",311,"southern"
"T","PrepCom",311,"ocean"
"T","PrepCom",311,"ilbi"
"T","PrepCom",311,"apply"
"T","PrepCom",311,"identified"
"O","PrepCom",312,"update"
"O","PrepCom",312,"develop"
"O","PrepCom",312,"regime"
"O","PrepCom",312,"seas"
"O","PrepCom",312,"fisheries"
"O","PrepCom",312,"contained"
"O","PrepCom",312,"unclos"
"O","PrepCom",312,"fish"
"O","PrepCom",312,"stocks"
"O","PrepCom",312,"southern"
"O","PrepCom",312,"ocean"
"O","PrepCom",313,"rights"
"O","PrepCom",313,"duties"
"O","PrepCom",313,"national"
"O","PrepCom",313,"jurisdiction"
"O","PrepCom",314,"move"
"O","PrepCom",314,"sectoral"
"O","PrepCom",314,"fragmented"
"O","PrepCom",314,"abnj"
"O","PrepCom",314,"management"
"O","PrepCom",314,"system"
"O","PrepCom",314,"holistic"
"O","PrepCom",314,"based"
"O","PrepCom",314,"ecosystem"
"O","PrepCom",314,"approach"
"W","PrepCom",315,"adoption"
"W","PrepCom",315,"resolve"
"W","PrepCom",315,"gaps"
"W","PrepCom",315,"rfmo"
"W","PrepCom",315,"coverage"
"W","PrepCom",315,"secures"
"W","PrepCom",315,"universal"
"W","PrepCom",315,"participation"
"O","PrepCom",316,"articulate"
"O","PrepCom",316,"practice"
"O","PrepCom",316,"standards"
"O","PrepCom",316,"eias"
"O","PrepCom",316,"seas"
"O","PrepCom",316,"msp"
"W","PrepCom",317,"preparatory"
"W","PrepCom",317,"committee"
"W","PrepCom",317,"reach"
"W","PrepCom",317,"substantive"
"W","PrepCom",317,"matters"
"W","PrepCom",317,"consensus"
"O","PrepCom",318,"harmonize"
"O","PrepCom",318,"enhance"
"O","PrepCom",318,"existing"
"O","PrepCom",318,"governance"
"O","PrepCom",318,"mechanisms"
"O","BBNJ WG",319,"recognize"
"O","BBNJ WG",319,"role"
"O","BBNJ WG",319,"organizations"
"O","BBNJ WG",319,"rfmos"
"O","BBNJ WG",319,"deferring"
"O","BBNJ WG",320,"provide"
"O","BBNJ WG",320,"harmonised"
"O","BBNJ WG",320,"mandates"
"O","BBNJ WG",320,"rigorous"
"O","BBNJ WG",320,"performance"
"O","BBNJ WG",320,"standards"
"O","BBNJ WG",320,"sectors"
"O","BBNJ WG",320,"regions"
"W","BBNJ WG",321,"sets"
"W","BBNJ WG",321,"list"
"W","BBNJ WG",321,"highly"
"W","BBNJ WG",321,"complex"
"W","BBNJ WG",321,"mechanisms"
"W","BBNJ WG",321,"tools"
"W","BBNJ WG",321,"procedural"
"W","BBNJ WG",321,"nature"
"W","BBNJ WG",321,"require"
"W","BBNJ WG",321,"legal"
"W","BBNJ WG",321,"structuring"
"O","BBNJ WG",322,"designate"
"O","BBNJ WG",322,"create"
"O","BBNJ WG",322,"science"
"O","BBNJ WG",322,"body"
"O","BBNJ WG",322,"inform"
"O","BBNJ WG",322,"systematic"
"O","BBNJ WG",322,"planning"
"O","BBNJ WG",322,"efforts"
"O","BBNJ WG",323,"define"
"O","BBNJ WG",323,"criteria"
"O","BBNJ WG",323,"conservation"
"O","BBNJ WG",323,"objectives"
"O","BBNJ WG",323,"processes"
"O","BBNJ WG",323,"submitting"
"O","BBNJ WG",323,"mpa"
"O","BBNJ WG",323,"proposals"
"O","BBNJ WG",323,"agreeing"
"O","BBNJ WG",323,"management"
"O","BBNJ WG",323,"measures"
"O","BBNJ WG",323,"procedures"
"O","BBNJ WG",323,"scientific"
"O","BBNJ WG",323,"review"
"O","BBNJ WG",323,"endorsement"
"O","BBNJ WG",324,"oblige"
"O","BBNJ WG",324,"parties"
"O","BBNJ WG",324,"comply"
"O","BBNJ WG",324,"agreed"
"O","BBNJ WG",324,"mpa"
"O","BBNJ WG",324,"management"
"O","BBNJ WG",324,"measures"
"O","BBNJ WG",324,"authorise"
"O","BBNJ WG",324,"undertake"
"O","BBNJ WG",324,"activities"
"O","BBNJ WG",324,"contrary"
"O","BBNJ WG",324,"objectives"
"O","BBNJ WG",324,"mpa"
"O","BBNJ WG",324,"established"
"O","BBNJ WG",325,"ensure"
"O","BBNJ WG",325,"marine"
"O","BBNJ WG",325,"abnj"
"O","BBNJ WG",325,"benefit"
"O","BBNJ WG",325,"baseline"
"O","BBNJ WG",325,"level"
"O","BBNJ WG",325,"protection"
"O","BBNJ WG",325,"ecologically"
"O","BBNJ WG",325,"biologically"
"O","BBNJ WG",325,"significant"
"O","BBNJ WG",325,"encompassed"
"O","BBNJ WG",325,"mpa"
"O","BBNJ WG",325,"networks"
"O","BBNJ WG",325,"protected"
"T","BBNJ WG",326,"reluctance"
"T","BBNJ WG",326,"organisations"
"T","BBNJ WG",326,"mpas"
"T","BBNJ WG",326,"tool"
"T","BBNJ WG",326,"restricting"
"T","BBNJ WG",326,"activities"
"T","BBNJ WG",326,"covered"
"T","BBNJ WG",326,"freedom"
"T","BBNJ WG",326,"seas"
"T","BBNJ WG",326,"navigation"
"T","BBNJ WG",326,"fishing"
"O","IGC",327,"broadening"
"O","IGC",327,"existing"
"O","IGC",327,"concepts"
"O","IGC",327,"reflect"
"O","IGC",327,"interconnectivity"
"O","IGC",327,"intrinsic"
"O","IGC",327,"nature"
"O","IGC",328,"abmts"
"O","IGC",328,"compatible"
"O","IGC",328,"conservation"
"O","IGC",328,"sustainable"
"O","IGC",328,"measures"
"O","IGC",328,"national"
"O","IGC",328,"jurisdiction"
"O","IGC",329,"possibility"
"O","IGC",329,"apply"
"O","IGC",329,"polycentric"
"O","IGC",329,"approach"
"O","IGC",329,"abnj"
"O","IGC",329,"governance"
"O","IGC",329,"spatial"
"O","IGC",329,"division"
"O","IGC",329,"global"
"O","IGC",329,"ocean"
"O","IGC",329,"scale"
"O","IGC",329,"regional"
"O","IGC",329,"clusters"
"O","IGC",329,"enhance"
"O","IGC",329,"cooperation"
"O","IGC",329,"coordination"
"O","IGC",329,"coherence"
"O","IGC",330,"integration"
"O","IGC",330,"spatial"
"O","IGC",330,"planning"
"O","IGC",330,"stakeholder"
"O","IGC",330,"cooperation"
"O","IGC",330,"based"
"O","IGC",330,"management"
"O","IGC",330,"tools"
"O","IGC",330,"abmts"
"O","IGC",330,"achieve"
"O","IGC",330,"agreament"
"O","IGC",330,"objectives"
"O","IGC",331,"engage"
"O","IGC",331,"actors"
"O","IGC",331,"granting"
"O","IGC",331,"observer"
"O","IGC",331,"status"
"O","IGC",331,"civil"
"O","IGC",331,"society"
"O","IGC",331,"organizations"
"O","IGC",331,"accompanied"
"O","IGC",331,"strong"
"O","IGC",331,"support"
"O","IGC",331,"participation"
"W","IGC",332,"lack"
"W","IGC",332,"discussion"
"W","IGC",332,"create"
"W","IGC",332,"robust"
"W","IGC",332,"effective"
"W","IGC",332,"institutional"
"W","IGC",332,"coordination"
"W","IGC",332,"competent"
"W","IGC",332,"international"
"W","IGC",332,"regional"
"W","IGC",332,"bodies"
"W","IGC",333,"include"
"W","IGC",333,"explicit"
"W","IGC",333,"reference"
"W","IGC",333,"freedom"
"W","IGC",333,"seas"
"W","IGC",333,"common"
"W","IGC",333,"heritage"
"W","IGC",333,"mankind"
"W","IGC",333,"principles"
"W","IGC",334,"complexity"
"W","IGC",334,"basic"
"W","IGC",334,"characteristics"
"W","IGC",334,"social"
"W","IGC",334,"ecological"
"W","IGC",334,"systems"
"W","IGC",334,"addressed"
"W","IGC",334,"draft"
"W","IGC",334,"text"
"T","IGC",335,"evidence"
"T","IGC",335,"lead"
"T","IGC",335,"differences"
"T","IGC",335,"evidence"
"T","IGC",335,"identify"
"T","IGC",335,"site"
"T","IGC",335,"versus"
"T","IGC",335,"designate"
"T","IGC",336,"accurate"
"T","IGC",336,"definition"
"T","IGC",336,"seas"
"T","IGC",336,"mpas"
"T","IGC",336,"international"
"T","IGC",336,"community"
"W","IGC",337,"detailed"
"W","IGC",337,"elaboration"
"W","IGC",337,"due"
"W","IGC",337,"diligence"
"W","IGC",337,"responsibilities"
"W","IGC",337,"flag"
"W","IGC",337,"entities"
"W","IGC",337,"relation"
"W","IGC",337,"activities"
"W","IGC",337,"public"
"W","IGC",337,"private"
"W","IGC",337,"actors"
"W","IGC",337,"damage"
"W","IGC",337,"biodiversity"
"W","IGC",337,"abnj"
"T","IGC",338,"economically"
"T","IGC",338,"powerful"
"T","IGC",338,"ability"
"T","IGC",338,"poorer"
"T","IGC",338,"dictate"
"T","IGC",338,"regulatory"
"T","IGC",338,"content"
"T","IGC",338,"international"
"T","IGC",338,"policy"
"T","IGC",338,"negotiations"
"T","IGC",338,"congruent"
"T","IGC",338,"economic"
"O","IGC",339,"include"
"O","IGC",339,"obligations"
"O","IGC",339,"parties"
"O","IGC",339,"address"
"O","IGC",339,"issues"
"O","IGC",339,"national"
"O","IGC",339,"level"
"O","IGC",339,"required"
"O","IGC",339,"ensure"
"O","IGC",339,"agreement's"
"O","IGC",339,"proper"
"O","IGC",339,"implementation"
"W","IGC",340,"absence"
"W","IGC",340,"institutional"
"W","IGC",340,"mechanism"
"W","IGC",340,"standards"
"W","IGC",340,"recommended"
"W","IGC",340,"practices"
"W","IGC",340,"procedures"
"W","IGC",340,"empower"
"W","IGC",340,"implement"
"W","IGC",340,"duties"
"W","IGC",340,"protect"
"W","IGC",340,"conserve"
"W","IGC",340,"collectively"
"W","IGC",340,"sectoral"
"W","IGC",340,"lens"
"W","IGC",340,"global"
"W","IGC",340,"regional"
"W","IGC",340,"level"
"O","IGC",341,"rulemaking"
"O","IGC",341,"body"
"O","IGC",341,"framework"
"O","IGC",341,"provide"
"O","IGC",341,"backfilling"
"O","IGC",341,"function"
"O","IGC",341,"existing"
"O","IGC",341,"mandates"
"O","IGC",341,"insufficient"
"O","IGC",341,"address"
"O","IGC",341,"activities"
"O","IGC",342,"definition"
"O","IGC",342,"transboundary"
"O","IGC",342,"pollution"
"O","PrepCom",343,"create"
"O","PrepCom",343,"regional"
"O","PrepCom",343,"committees"
"O","PrepCom",343,"composed"
"O","PrepCom",343,"stake"
"O","PrepCom",343,"abnj"
"O","PrepCom",343,"localities"
"O","PrepCom",343,"sectoral"
"O","PrepCom",343,"management"
"O","PrepCom",343,"bodies"
"O","PrepCom",344,"integrate"
"O","PrepCom",344,"formal"
"O","PrepCom",344,"explicit"
"O","PrepCom",344,"operationalization"
"O","PrepCom",344,"precautionary"
"O","PrepCom",344,"principle"
"O","PrepCom",344,"criteria"
"O","PrepCom",344,"mpas"
"O","PrepCom",344,"abnj"
"W","PrepCom",345,"lack"
"W","PrepCom",345,"convergence"
"W","PrepCom",345,"delegations"
"O","PrepCom",346,"positive"
"O","PrepCom",346,"interpretation"
"O","PrepCom",346,"term"
"O","PrepCom",346,"undermine"
"O","PrepCom",346,"strengthen"
"O","PrepCom",346,"role"
"O","PrepCom",346,"existing"
"O","PrepCom",346,"institutions"
"T","PrepCom",347,"term"
"T","PrepCom",347,"undermine"
"T","PrepCom",347,"ambiguous"
"O","PrepCom",348,"improve"
"O","PrepCom",348,"implementation"
"O","PrepCom",348,"duty"
"O","PrepCom",348,"cooperate"
"O","PrepCom",348,"science"
"O","PrepCom",348,"technology"
"O","PrepCom",349,"establishment"
"O","PrepCom",349,"trust"
"O","PrepCom",349,"fund"
"O","PrepCom",349,"conservation"
"O","PrepCom",349,"management"
"O","PrepCom",349,"marine"
"O","PrepCom",349,"biodiversity"
"O","PrepCom",349,"abnj"
"O","PrepCom",349,"capacity"
"O","PrepCom",349,"building"
"O","PrepCom",349,"developing"
"O","PrepCom",349,"countries"
"O","PrepCom",349,"ensuring"
"O","PrepCom",349,"ethic"
"O","PrepCom",349,"environmental"
"O","PrepCom",349,"stewardship"
"O","PrepCom",350,"define"
"O","PrepCom",350,"obligations"
"O","PrepCom",350,"cooperate"
"O","PrepCom",350,"coastal"
"O","PrepCom",351,"comprehensive"
"O","PrepCom",351,"analysis"
"O","PrepCom",351,"marine"
"O","PrepCom",351,"environment"
"O","PrepCom",351,"assessing"
"O","PrepCom",351,"fishing"
"O","PrepCom",351,"activities"
"O","PrepCom",351,"due"
"O","PrepCom",351,"timing"
"O","PrepCom",351,"methods"
"O","PrepCom",351,"gear"
"O","PrepCom",351,"stocks"
"O","PrepCom",351,"targeted"
"O","PrepCom",351,"reasons"
"O","PrepCom",351,"harm"
"O","PrepCom",352,"strengthen"
"O","PrepCom",352,"governance"
"O","PrepCom",352,"shared"
"O","PrepCom",352,"fisheries"
"O","PrepCom",352,"cooperating"
"O","PrepCom",352,"rfmos"
"O","PrepCom",352,"enhancing"
"O","PrepCom",352,"role"
"O","PrepCom",353,"provide"
"O","PrepCom",353,"collaborative"
"O","PrepCom",353,"forum"
"O","PrepCom",353,"potential"
"O","PrepCom",353,"financial"
"O","PrepCom",353,"support"
"O","PrepCom",353,"global"
"O","PrepCom",353,"regional"
"O","PrepCom",353,"organizations"
"O","PrepCom",353,"coordinate"
"O","PrepCom",353,"efforts"
"O","PrepCom",353,"conservation"
"O","PrepCom",353,"sustainable"
"O","PrepCom",353,"marine"
"O","PrepCom",353,"biodiversity"
"O","PrepCom",353,"abnj"
"O","PrepCom",354,"implement"
"O","PrepCom",354,"clarify"
"O","PrepCom",354,"regime"
"O","PrepCom",354,"applicable"
"O","PrepCom",354,"extended"
"O","PrepCom",354,"continental"
"O","PrepCom",354,"shelf"
"O","PrepCom",355,"achieve"
"O","PrepCom",355,"consistency"
"O","PrepCom",355,"previously"
"O","PrepCom",355,"examined"
"O","PrepCom",355,"rights"
"O","PrepCom",355,"sovereignty"
"O","PrepCom",355,"jurisdiction"
"O","PrepCom",355,"coastal"
"O","PrepCom",355,"sustainable"
"O","PrepCom",355,"ocean"
"O","PrepCom",355,"governance"
"O","PrepCom",356,"influence"
"O","PrepCom",356,"shape"
"O","PrepCom",356,"future"
"O","PrepCom",356,"mandates"
"O","PrepCom",356,"rfmos"
"O","PrepCom",356,"filling"
"O","PrepCom",356,"addressing"
"O","PrepCom",356,"governance"
"O","PrepCom",356,"gaps"
"O","PrepCom",357,"ensure"
"O","PrepCom",357,"public"
"O","PrepCom",357,"engagement"
"O","PrepCom",358,"implement"
"O","PrepCom",358,"combination"
"O","PrepCom",358,"monitoring"
"O","PrepCom",358,"enforcement"
"O","PrepCom",358,"measures"
"O","PrepCom",359,"push"
"O","PrepCom",359,"equitable"
"O","PrepCom",359,"sharing"
"O","PrepCom",359,"benefits"
"O","PrepCom",359,"human"
"O","PrepCom",359,"activities"
"O","PrepCom",359,"abnj"
"O","BBNJ WG",360,"provide"
"O","BBNJ WG",360,"detail"
"O","BBNJ WG",360,"environmental"
"O","BBNJ WG",360,"protection"
"O","BBNJ WG",360,"obligations"
"O","BBNJ WG",360,"institutional"
"O","BBNJ WG",360,"framework"
"O","BBNJ WG",360,"implementation"
"O","BBNJ WG",361,"aprovide"
"O","BBNJ WG",361,"scope"
"O","BBNJ WG",361,"external"
"O","BBNJ WG",361,"review"
"O","BBNJ WG",361,"global"
"O","BBNJ WG",361,"community"
"O","BBNJ WG",361,"representing"
"O","BBNJ WG",361,"broader"
"O","BBNJ WG",361,"range"
"O","BBNJ WG",362,"identify"
"O","BBNJ WG",362,"overarching"
"O","BBNJ WG",362,"principles"
"O","BBNJ WG",362,"applicable"
"O","BBNJ WG",362,"biodiversity"
"O","BBNJ WG",362,"abnj"
"O","BBNJ WG",362,"emphasizing"
"O","BBNJ WG",362,"ecosystem"
"O","BBNJ WG",362,"precautionary"
"O","BBNJ WG",362,"approaches"
"O","BBNJ WG",362,"scientific"
"O","BBNJ WG",362,"information"
"O","BBNJ WG",363,"oblige"
"O","BBNJ WG",363,"parties"
"O","BBNJ WG",363,"comply"
"O","BBNJ WG",363,"agreed"
"O","BBNJ WG",363,"mpa"
"O","BBNJ WG",363,"management"
"O","BBNJ WG",363,"measures"
"O","BBNJ WG",363,"authorise"
"O","BBNJ WG",363,"undertake"
"O","BBNJ WG",363,"activities"
"O","BBNJ WG",363,"contrary"
"O","BBNJ WG",363,"objectives"
"O","BBNJ WG",363,"mpa"
"O","BBNJ WG",363,"established"
"O","BBNJ WG",364,"develop"
"O","BBNJ WG",364,"process"
"O","BBNJ WG",364,"spatial"
"O","BBNJ WG",364,"planning"
"O","BBNJ WG",364,"designed"
"O","BBNJ WG",364,"foster"
"O","BBNJ WG",364,"integrated"
"O","BBNJ WG",364,"ecosystem"
"O","BBNJ WG",364,"based"
"O","BBNJ WG",364,"planning"
"O","BBNJ WG",364,"management"
"O","BBNJ WG",364,"includes"
"O","BBNJ WG",364,"establishment"
"O","BBNJ WG",364,"system"
"O","BBNJ WG",364,"mpas"
"O","BBNJ WG",364,"abnj"
"O","BBNJ WG",365,"parties"
"O","BBNJ WG",365,"agree"
"O","BBNJ WG",365,"recognize"
"O","BBNJ WG",365,"importance"
"O","BBNJ WG",365,"environmentally"
"O","BBNJ WG",365,"significant"
"O","BBNJ WG",365,"authorize"
"O","BBNJ WG",365,"undertake"
"O","BBNJ WG",365,"activities"
"O","BBNJ WG",365,"contrary"
"O","BBNJ WG",365,"conservation"
"O","BBNJ WG",365,"objectives"
"T","BBNJ WG",366,"traditional"
"T","BBNJ WG",366,"isolation"
"T","BBNJ WG",366,"fisheries"
"T","BBNJ WG",366,"management"
"T","BBNJ WG",366,"oceans"
"T","BBNJ WG",366,"governance"
"T","BBNJ WG",366,"exacerbates"
"T","BBNJ WG",366,"tension"
"T","BBNJ WG",366,"fisheries"
"T","BBNJ WG",366,"mpas"
"O","IGC",367,"individual"
"O","IGC",367,"decision"
"O","IGC",367,"makers"
"O","IGC",367,"ocean"
"O","IGC",367,"users"
"O","IGC",367,"actors"
"O","IGC",367,"considered"
"O","IGC",367,"duty"
"O","IGC",367,"access"
"O","IGC",367,"forms"
"O","IGC",367,"knowledge"
"T","IGC",368,"coastal"
"T","IGC",368,"required"
"T","IGC",368,"ensure"
"T","IGC",368,"activities"
"T","IGC",368,"jurisdiction"
"T","IGC",368,"undermine"
"T","IGC",368,"effectiveness"
"T","IGC",368,"measures"
"T","IGC",368,"abmt"
"O","IGC",369,"integrative"
"O","IGC",369,"approaches"
"O","IGC",369,"consideration"
"O","IGC",369,"ecological"
"O","IGC",369,"connectivity"
"O","IGC",369,"vital"
"O","IGC",369,"meet"
"O","IGC",369,"conservation"
"O","IGC",369,"sustainable"
"O","IGC",369,"objectives"
"W","IGC",370,"address"
"W","IGC",370,"fishing"
"W","IGC",370,"issues"
"W","IGC",370,"contribute"
"W","IGC",370,"iuu"
