"Category","Negotiation.phase","msg.number","Message"
"I","IGC",101,"proposals"
"I","IGC",101,"scientific"
"I","IGC",101,"technical"
"I","IGC",101,"body’s"
"I","IGC",101,"role"
"I","IGC",101,"reviewing"
"I","IGC",101,"proposals"
"I","IGC",102,"ilbi"
"I","IGC",102,"expected"
"I","IGC",102,"include"
"I","IGC",102,"provisions"
"I","IGC",102,"establish"
"I","IGC",102,"integral"
"I","IGC",102,"mpas"
"I","IGC",102,"incorporating"
"I","IGC",102,"biotic"
"I","IGC",102,"abiotic"
"I","IGC",102,"components"
"I","IGC",102,"benthic"
"I","IGC",102,"pelagic"
"I","IGC",102,"mpas"
"III","IGC",103,"incorporating"
"III","IGC",103,"robust"
"III","IGC",103,"transparent"
"III","IGC",103,"mechanism"
"III","IGC",103,"instrument"
"III","IGC",103,"establish"
"III","IGC",103,"effective"
"III","IGC",103,"abmts"
"III","IGC",103,"complementary"
"III","IGC",103,"measures"
"III","IGC",103,"surrounding"
"III","IGC",103,"align"
"III","IGC",103,"management"
"III","IGC",103,"sectors"
"III","IGC",103,"address"
"III","IGC",103,"cumulative"
"III","IGC",103,"impacts"
"II","IGC",104,"negotiations"
"II","IGC",104,"provide"
"II","IGC",104,"opportunity"
"II","IGC",104,"rfmos"
"II","IGC",104,"actively"
"II","IGC",104,"engage"
"II","IGC",104,"international"
"II","IGC",104,"fora"
"II","IGC",104,"demonstrate"
"II","IGC",104,"willingness"
"II","IGC",104,"improve"
"IV","IGC",105,"art"
"IV","IGC",105,"technology"
"IV","IGC",105,"conserve"
"IV","IGC",105,"sustain"
"IV","IGC",105,"marine"
"IV","IGC",105,"biodiversity"
"IV","IGC",105,"clarify"
"IV","IGC",105,"level"
"IV","IGC",105,"protection"
"IV","IGC",105,"afforded"
"IV","IGC",105,"abmts"
"IV","IGC",105,"scales"
"IV","IGC",105,"days"
"IV","IGC",105,"local"
"IV","IGC",105,"global"
"III","IGC",106,"resilience"
"III","IGC",106,"related"
"III","IGC",106,"concepts"
"III","IGC",106,"included"
"III","IGC",106,"text"
"I","IGC",107,"vagueness"
"I","IGC",107,"flexibility"
"I","IGC",107,"undermine"
"I","IGC",107,"concept"
"I","IGC",107,"leaves"
"I","IGC",107,"broader"
"I","IGC",107,"debate"
"I","IGC",107,"nature"
"I","IGC",107,"institutional"
"I","IGC",107,"architecture"
"I","IGC",108,"adoption"
"I","IGC",108,"global"
"I","IGC",108,"model"
"I","IGC",108,"standards"
"I","IGC",108,"guidelines"
"I","IGC",108,"restrictions"
"I","IGC",108,"freedoms"
"I","IGC",108,"seas"
"III","IGC",109,"concepts"
"III","IGC",109,"restoration"
"III","IGC",109,"remediation"
"III","IGC",109,"reinstatement"
"III","IGC",109,"referred"
"III","IGC",109,"draft"
"III","IGC",109,"text"
"VI","IGC",110,"create"
"VI","IGC",110,"funds"
"VI","IGC",110,"assist"
"VI","IGC",110,"developed"
"VI","IGC",110,"countries"
"VI","IGC",110,"attending"
"VI","IGC",110,"preparatory"
"VI","IGC",110,"meetings"
"III","IGC",111,"fishing"
"III","IGC",111,"activities"
"III","IGC",111,"addressed"
"VI","IGC",112,"vulnerable"
"VI","IGC",112,"communities"
"VI","IGC",112,"dependent"
"VI","IGC",112,"marine"
"VI","IGC",112,"resources"
"VI","IGC",112,"properly"
"VI","IGC",112,"account"
"VI","IGC",112,"benefit"
"VI","IGC",112,"conservation"
"VI","IGC",112,"sustainable"
"VI","IGC",112,"marine"
"VI","IGC",112,"biodiversity"
"VI","IGC",112,"abnj"
"II","IGC",113,"action"
"II","IGC",113,"premised"
"II","IGC",113,"pillars"
"II","IGC",113,"due"
"II","IGC",113,"regard"
"II","IGC",113,"sovereignty"
"II","IGC",113,"recognition"
"II","IGC",113,"ocean"
"II","IGC",113,"space"
"II","IGC",113,"closely"
"II","IGC",113,"interrelated"
"II","IGC",113,"considered"
"III","IGC",114,"absence"
"III","IGC",114,"entity"
"III","IGC",114,"capable"
"III","IGC",114,"driving"
"III","IGC",114,"implementation"
"III","IGC",114,"forward"
"III","IGC",114,"existing"
"III","IGC",114,"governance"
"III","IGC",114,"gaps"
"III","IGC",114,"persist"
"I","IGC",115,"parties"
"I","IGC",115,"obligation"
"I","IGC",115,"employ"
"I","IGC",115,"practice"
"I","IGC",115,"standards"
"I","IGC",115,"based"
"I","IGC",115,"scientific"
"I","IGC",115,"evidence"
"I","IGC",115,"decision"
"I","IGC",115,"management"
"I","IGC",115,"enhanced"
"I","IGC",115,"protection"
"I","IGC",115,"designation"
"I","IGC",115,"mpas"
"VI","IGC",116,"facilitated"
"VI","IGC",116,"access"
"VI","IGC",116,"utilization"
"VI","IGC",116,"seas"
"VI","IGC",116,"negative"
"VI","IGC",116,"impacts"
"I","IGC",117,"lack"
"I","IGC",117,"unified"
"I","IGC",117,"criteria"
"I","IGC",117,"implementation"
"I","IGC",117,"mpas"
"III","IGC",118,"marine"
"III","IGC",118,"plastic"
"III","IGC",118,"pollution"
"III","IGC",118,"ocean"
"III","IGC",118,"acidification"
"III","IGC",118,"barely"
"III","IGC",118,"mentioned"
"III","IGC",118,"session"
"VI","PrepCom",119,"evaluate"
"VI","PrepCom",119,"enhance"
"VI","PrepCom",119,"capacity"
"VI","PrepCom",119,"building"
"VI","PrepCom",119,"apparatus"
"VI","PrepCom",119,"ocean"
"VI","PrepCom",119,"management"
"V","PrepCom",120,"relevant"
"V","PrepCom",120,"regional"
"V","PrepCom",120,"organizations"
"V","PrepCom",120,"mandate"
"V","PrepCom",120,"identify"
"V","PrepCom",120,"submit"
"V","PrepCom",120,"mpa"
"V","PrepCom",120,"proposals"
"V","PrepCom",120,"management"
"V","PrepCom",120,"responsibility"
"V","PrepCom",120,"remaining"
"V","PrepCom",120,"regional"
"V","PrepCom",120,"level"
"II","PrepCom",121,"augment"
"II","PrepCom",121,"ecosystem"
"II","PrepCom",121,"based"
"II","PrepCom",121,"management"
"II","PrepCom",121,"fisheries"
"II","PrepCom",121,"abnj"
"II","PrepCom",121,"definition"
"II","PrepCom",121,"common"
"II","PrepCom",121,"purpose"
"II","PrepCom",121,"provision"
"II","PrepCom",121,"agreed"
"II","PrepCom",121,"governance"
"II","PrepCom",121,"principles"
"II","PrepCom",121,"formation"
"II","PrepCom",121,"collaborative"
"II","PrepCom",121,"institutional"
"II","PrepCom",121,"arrangements"
"II","PrepCom",121,"development"
"II","PrepCom",121,"review"
"II","PrepCom",121,"reporting"
"II","PrepCom",121,"process"
"II","PrepCom",121,"provision"
"II","PrepCom",121,"default"
"II","PrepCom",121,"management"
"II","PrepCom",121,"regime"
"II","PrepCom",121,"gaps"
"II","PrepCom",121,"geographical"
"II","PrepCom",121,"coverage"
"II","PrepCom",121,"rfmos"
"II","PrepCom",121,"remain"
"III","PrepCom",122,"promote"
"III","PrepCom",122,"sustainable"
"III","PrepCom",122,"seas"
"III","PrepCom",122,"ecosystems"
"III","PrepCom",122,"linking"
"III","PrepCom",122,"resource"
"III","PrepCom",122,"management"
"III","PrepCom",122,"conservation"
"II","PrepCom",123,"develop"
"II","PrepCom",123,"science"
"II","PrepCom",123,"diplomacy"
"II","PrepCom",123,"ensure"
"II","PrepCom",123,"ocean"
"II","PrepCom",123,"science"
"II","PrepCom",123,"unifying"
"II","PrepCom",123,"focus"
"III","PrepCom",124,"resolve"
"III","PrepCom",124,"conflicts"
"III","PrepCom",124,"involving"
"III","PrepCom",124,"ccamlr"
"III","PrepCom",124,"iuu"
"III","PrepCom",124,"fishing"
"III","PrepCom",125,"primary"
"III","PrepCom",125,"responsibility"
"III","PrepCom",125,"dealing"
"III","PrepCom",125,"mpas"
"III","PrepCom",125,"abnj"
"III","PrepCom",125,"rests"
"III","PrepCom",125,"jurisdiction"
"III","PrepCom",125,"control"
"III","PrepCom",125,"activities"
"III","PrepCom",125,"affecting"
"III","PrepCom",125,"biodiversity"
"III","PrepCom",125,"abnj"
"II","PrepCom",126,"achieve"
"II","PrepCom",126,"unifying"
"II","PrepCom",126,"focus"
"II","PrepCom",126,"science"
"II","PrepCom",126,"diplomacy"
"II","PrepCom",127,"promote"
"II","PrepCom",127,"coherence"
"II","PrepCom",127,"complement"
"II","PrepCom",127,"existing"
"II","PrepCom",127,"relevant"
"II","PrepCom",127,"legal"
"II","PrepCom",127,"instruments"
"II","PrepCom",127,"frameworks"
"II","PrepCom",127,"relevant"
"II","PrepCom",127,"global"
"II","PrepCom",127,"regional"
"II","PrepCom",127,"sectoral"
"II","PrepCom",127,"bodies"
"II","PrepCom",128,"duty"
"II","PrepCom",128,"cooperate"
"II","PrepCom",128,"marine"
"II","PrepCom",128,"scientific"
"II","PrepCom",128,"research"
"II","PrepCom",128,"wide"
"II","PrepCom",128,"range"
"II","PrepCom",128,"purposes"
"II","PrepCom",128,"including"
"II","PrepCom",128,"protecting"
"II","PrepCom",128,"preserving"
"II","PrepCom",128,"marine"
"II","PrepCom",128,"environment"
"II","PrepCom",128,"funding"
"II","PrepCom",128,"ocean"
"II","PrepCom",128,"science"
"I","PrepCom",129,"environmental"
"I","PrepCom",129,"stewardship"
"I","PrepCom",129,"ensure"
"I","PrepCom",129,"balance"
"I","PrepCom",129,"international"
"I","PrepCom",129,"community"
"I","PrepCom",129,"interfering"
"I","PrepCom",129,"existing"
"I","PrepCom",129,"legitimate"
"I","PrepCom",130,"concept"
"I","PrepCom",130,"sedentary"
"I","PrepCom",130,"species"
"I","PrepCom",130,"contained"
"I","PrepCom",130,"unclos"
"I","PrepCom",130,"inconsistent"
"I","PrepCom",130,"focus"
"I","PrepCom",130,"protection"
"I","PrepCom",130,"biodiversity"
"III","PrepCom",131,"context"
"III","PrepCom",131,"mpas"
"III","PrepCom",131,"provisions"
"III","PrepCom",131,"unclos"
"III","PrepCom",131,"conservation"
"III","PrepCom",131,"marine"
"III","PrepCom",131,"living"
"III","PrepCom",131,"resources"
"III","PrepCom",131,"including"
"III","PrepCom",131,"fisheries"
"III","PrepCom",131,"nature"
"V","PrepCom",132,"undermine"
"V","PrepCom",132,"existing"
"V","PrepCom",132,"structures"
"V","PrepCom",132,"offer"
"V","PrepCom",132,"partial"
"V","PrepCom",132,"solutions"
"V","PrepCom",132,"ensuing"
"V","PrepCom",132,"fragmentation"
"V","PrepCom",132,"seas"
"V","PrepCom",132,"fisheries"
"I","PrepCom",133,"international"
"I","PrepCom",133,"law"
"I","PrepCom",133,"principles"
"I","PrepCom",133,"standards"
"I","PrepCom",133,"conservation"
"I","PrepCom",133,"sustainable"
"I","PrepCom",133,"marine"
"I","PrepCom",133,"biodiversity"
"I","PrepCom",133,"abnj"
"I","PrepCom",133,"applicable"
"I","PrepCom",133,"parties"
"II","PrepCom",134,"colaborative"
"II","PrepCom",134,"framework"
"II","PrepCom",134,"regional"
"II","PrepCom",134,"institutions"
"I","PrepCom",135,"term"
"I","PrepCom",135,"undermine"
"I","PrepCom",135,"ambiguous"
"VI","PrepCom",136,"strengths"
"VI","PrepCom",136,"antartic"
"VI","PrepCom",136,"treaty"
"VI","PrepCom",136,"system’s"
"VI","PrepCom",136,"approach"
"VI","PrepCom",136,"spatial"
"VI","PrepCom",136,"conservation"
"VI","PrepCom",136,"management"
"VI","PrepCom",136,"examples"
"VI","PrepCom",136,"preparatory"
"VI","PrepCom",136,"committee"
"VI","PrepCom",136,"refer"
"VI","PrepCom",136,"development"
"VI","PrepCom",136,"ilbi"
"VI","PrepCom",137,"views"
"VI","PrepCom",137,"developing"
"VI","PrepCom",137,"unclos"
"VI","PrepCom",137,"implemented"
"VI","PrepCom",137,"revitalize"
"VI","PrepCom",137,"concepts"
"VI","PrepCom",137,"developed"
"VI","PrepCom",137,"unclos"
"II","PrepCom",138,"include"
"II","PrepCom",138,"funding"
"II","PrepCom",138,"mechanisms"
"II","PrepCom",138,"institutional"
"II","PrepCom",138,"arrangements"
"II","PrepCom",138,"ensure"
"II","PrepCom",138,"effectiveness"
"III","PrepCom",139,"implement"
"III","PrepCom",139,"strong"
"III","PrepCom",139,"complementary"
"III","PrepCom",139,"protection"
"III","PrepCom",139,"measures"
"III","PrepCom",139,"mpa"
"III","PrepCom",139,"boundaries"
"III","PrepCom",139,"dynamic"
"III","PrepCom",139,"management"
"III","PrepCom",139,"effective"
"III","PrepCom",139,"fisheries"
"III","PrepCom",139,"regulation"
"III","PrepCom",139,"increasingly"
"III","PrepCom",139,"precautionary"
"III","PrepCom",139,"regulation"
"III","PrepCom",139,"emerging"
"III","PrepCom",139,"activities"
"III","PrepCom",139,"mobile"
"III","PrepCom",139,"species"
"III","PrepCom",140,"integrated"
"III","PrepCom",140,"approach"
"III","PrepCom",140,"mandate"
"III","PrepCom",140,"prepcom"
"I","PrepCom",141,"mandate"
"I","PrepCom",141,"science"
"II","PrepCom",142,"involve"
"II","PrepCom",142,"stakeholders"
"II","PrepCom",142,"ranging"
"II","PrepCom",142,"public"
"II","PrepCom",142,"law"
"II","PrepCom",142,"sea"
"II","PrepCom",142,"experts"
"II","PrepCom",142,"intellectual"
"II","PrepCom",142,"property"
"II","PrepCom",142,"rights"
"II","PrepCom",142,"experts"
"II","PrepCom",142,"comprehensive"
"II","PrepCom",142,"view"
"II","PrepCom",142,"national"
"III","PrepCom",143,"potential"
"III","PrepCom",143,"establishment"
"III","PrepCom",143,"mpas"
"III","PrepCom",143,"overlapping"
"III","PrepCom",143,"spawning"
"III","PrepCom",143,"sites"
"III","PrepCom",143,"straddling"
"III","PrepCom",143,"highly"
"III","PrepCom",143,"migratory"
"III","PrepCom",143,"fish"
"III","PrepCom",143,"stock"
"III","PrepCom",143,"positive"
"III","PrepCom",143,"spillover"
"III","PrepCom",143,"effects"
"III","PrepCom",143,"respective"
"III","PrepCom",143,"fisheries"
"VI","PrepCom",144,"ldcs"
"VI","PrepCom",144,"sids"
"VI","PrepCom",144,"entering"
"VI","PrepCom",144,"negotiation"
"VI","PrepCom",144,"considerable"
"VI","PrepCom",144,"disadvantage"
"VI","PrepCom",144,"relation"
"VI","PrepCom",144,"oecd"
"VI","PrepCom",144,"active"
"VI","PrepCom",144,"abnj"
"V","BBNJ WG",145,"bring"
"V","BBNJ WG",145,"decision"
"V","BBNJ WG",145,"establishment"
"V","BBNJ WG",145,"mpas"
"V","BBNJ WG",145,"relevant"
"V","BBNJ WG",145,"organizations"
"V","BBNJ WG",145,"request"
"V","BBNJ WG",145,"cooperation"
"II","BBNJ WG",146,"include"
"II","BBNJ WG",146,"incorporate"
"II","BBNJ WG",146,"concerns"
"II","BBNJ WG",146,"international"
"II","BBNJ WG",146,"community"
"II","BBNJ WG",146,"setting"
"II","BBNJ WG",146,"humanity"
"II","BBNJ WG",146,"cooperate"
"II","BBNJ WG",146,"safeguard"
"II","BBNJ WG",146,"global"
"II","BBNJ WG",146,"commons"
"I","BBNJ WG",147,"identify"
"I","BBNJ WG",147,"convergence"
"I","BBNJ WG",147,"regulatory"
"I","BBNJ WG",147,"gaps"
"I","BBNJ WG",147,"implementation"
"I","BBNJ WG",147,"gaps"
"II","BBNJ WG",148,"facilitate"
"II","BBNJ WG",148,"de"
"II","BBNJ WG",148,"international"
"II","BBNJ WG",148,"recognition"
"II","BBNJ WG",148,"mpas"
"II","BBNJ WG",148,"regulatory"
"II","BBNJ WG",148,"measures"
"II","BBNJ WG",148,"abnj"
"I","BBNJ WG",149,"precautionary"
"I","BBNJ WG",149,"principle"
"I","BBNJ WG",149,"ecosystem"
"I","BBNJ WG",149,"approach"
"I","BBNJ WG",149,"fundamental"
"I","BBNJ WG",149,"principles"
"I","BBNJ WG",150,"set"
"I","BBNJ WG",150,"explicit"
"I","BBNJ WG",150,"goals"
"I","BBNJ WG",150,"objectives"
"I","BBNJ WG",150,"targets"
"I","BBNJ WG",150,"protection"
"I","BBNJ WG",150,"biodiversity"
"I","BBNJ WG",150,"marine"
"I","BBNJ WG",150,"environment"
"I","BBNJ WG",150,"alongside"
"I","BBNJ WG",150,"sustainable"
"I","BBNJ WG",150,"resources"
"III","BBNJ WG",151,"provide"
"III","BBNJ WG",151,"basis"
"III","BBNJ WG",151,"integrated"
"III","BBNJ WG",151,"legal"
"III","BBNJ WG",151,"institutional"
"III","BBNJ WG",151,"framework"
"III","BBNJ WG",151,"implement"
"III","BBNJ WG",151,"key"
"III","BBNJ WG",151,"provisions"
"III","BBNJ WG",151,"unclos"
"III","BBNJ WG",151,"protection"
"III","BBNJ WG",151,"preservation"
"III","BBNJ WG",151,"marine"
"III","BBNJ WG",151,"environment"
"I","BBNJ WG",152,"provide"
"I","BBNJ WG",152,"basis"
"I","BBNJ WG",152,"integrated"
"I","BBNJ WG",152,"legal"
"I","BBNJ WG",152,"institutional"
"I","BBNJ WG",152,"framework"
"I","BBNJ WG",152,"implement"
"I","BBNJ WG",152,"key"
"I","BBNJ WG",152,"provisions"
"I","BBNJ WG",152,"unclos"
"I","BBNJ WG",152,"protection"
"I","BBNJ WG",152,"preservation"
"I","BBNJ WG",152,"marine"
"I","BBNJ WG",152,"environment"
"V","BBNJ WG",153,"adopt"
"V","BBNJ WG",153,"unanimity"
"V","BBNJ WG",153,"overwhelming"
"V","BBNJ WG",153,"majority"
"V","BBNJ WG",153,"considerable"
"V","BBNJ WG",153,"authority"
"I","BBNJ WG",154,"conduct"
"I","BBNJ WG",154,"investigations"
"I","BBNJ WG",154,"initiate"
"I","BBNJ WG",154,"judicial"
"I","BBNJ WG",154,"proceedings"
"I","BBNJ WG",154,"expeditious"
"I","BBNJ WG",154,"basis"
"I","BBNJ WG",154,"apply"
"I","BBNJ WG",154,"sanctions"
"I","BBNJ WG",154,"respect"
"I","BBNJ WG",154,"violations"
"I","BBNJ WG",154,"adequate"
"I","BBNJ WG",154,"severity"
"I","BBNJ WG",154,"secure"
"I","BBNJ WG",154,"compliance"
"I","BBNJ WG",154,"discourage"
"I","BBNJ WG",154,"violations"
"I","BBNJ WG",155,"enable"
"I","BBNJ WG",155,"tools"
"I","BBNJ WG",155,"mpas"
"I","BBNJ WG",155,"cumulative"
"I","BBNJ WG",155,"impact"
"I","BBNJ WG",155,"assessments"
"I","BBNJ WG",155,"strategic"
"I","BBNJ WG",155,"planning"
"I","BBNJ WG",155,"combining"
"I","BBNJ WG",155,"overarching"
"I","BBNJ WG",155,"framework"
"I","BBNJ WG",155,"provided"
"I","BBNJ WG",155,"unclos"
"III","BBNJ WG",156,"promote"
"III","BBNJ WG",156,"close"
"III","BBNJ WG",156,"cooperation"
"III","BBNJ WG",156,"coordination"
"III","BBNJ WG",156,"coastal"
"III","BBNJ WG",156,"regional"
"III","BBNJ WG",156,"organisation"
"III","BBNJ WG",156,"designation"
"III","BBNJ WG",156,"mpas"
"II","IGC",157,"impose"
"II","IGC",157,"direct"
"II","IGC",157,"controls"
"II","IGC",157,"fishing"
"II","IGC",157,"activities"
"III","IGC",158,"impact"
"III","IGC",158,"fisheries"
"III","IGC",158,"fish"
"III","IGC",158,"biodiversity"
"III","IGC",158,"fish"
"III","IGC",158,"species"
"III","IGC",158,"fall"
"III","IGC",158,"existing"
"III","IGC",158,"instruments"
"III","IGC",158,"remain"
"III","IGC",158,"assessed"
"II","IGC",159,"disagreement"
"II","IGC",159,"related"
"II","IGC",159,"functions"
"II","IGC",159,"powers"
"II","IGC",159,"conference"
"II","IGC",159,"parties"
"II","IGC",159,"cop"
"IV","IGC",160,"strengthen"
"IV","IGC",160,"existing"
"IV","IGC",160,"obligations"
"IV","IGC",160,"cooperation"
"IV","IGC",160,"reporting"
"I","IGC",161,"abmts"
"I","IGC",161,"abnj"
"I","IGC",161,"adaptable"
"I","IGC",161,"respond"
"I","IGC",161,"dynamic"
"I","IGC",161,"ocean"
"I","IGC",161,"conditions"
"I","IGC",161,"impacts"
"I","IGC",161,"climate"
"I","IGC",161,"change"
"II","IGC",162,"undermine"
"II","IGC",162,"effectiveness"
"II","IGC",162,"objectives"
"II","IGC",162,"existing"
"II","IGC",162,"bodies"
"II","IGC",162,"instruments"
"VI","IGC",163,"provide"
"VI","IGC",163,"common"
"VI","IGC",163,"vision"
"VI","IGC",163,"international"
"VI","IGC",163,"community"
"VI","IGC",163,"collaborate"
"VI","IGC",163,"stewards"
"VI","IGC",163,"conservation"
"VI","IGC",163,"sustainable"
"II","IGC",164,"countries"
"II","IGC",164,"continue"
"II","IGC",164,"diverge"
"II","IGC",164,"roles"
"II","IGC",164,"decision"
"II","IGC",164,"functions"
"II","IGC",164,"bodies"
"II","IGC",164,"relevant"
"II","IGC",164,"global"
"II","IGC",164,"regional"
"II","IGC",164,"sectoral"
"II","IGC",164,"bodies"
"III","IGC",165,"adjacency"
"III","IGC",165,"draft"
"III","IGC",165,"text"
"III","IGC",165,"related"
"III","IGC",165,"geographical"
"III","IGC",165,"sense"
"III","IGC",165,"word"
"III","IGC",165,"adjacent"
"III","IGC",165,"coastal"
"III","IGC",165,"ecological"
"III","IGC",165,"sense"
"I","IGC",166,"growing"
"I","IGC",166,"consensus"
"I","IGC",166,"relevance"
"I","IGC",166,"traditional"
"I","IGC",166,"knowledge"
"III","IGC",167,"ensuring"
"III","IGC",167,"cost"
"III","IGC",167,"effectiveness"
"III","IGC",167,"addressing"
"III","IGC",167,"disputes"
"II","IGC",168,"bring"
"II","IGC",168,"ocean"
"II","IGC",168,"users"
"II","IGC",168,"stakeholders"
"II","IGC",168,"create"
"II","IGC",168,"richer"
"II","IGC",168,"dialogue"
"II","IGC",168,"tools"
"II","IGC",168,"approaches"
"II","IGC",168,"balance"
"II","IGC",168,"conservation"
"II","IGC",168,"sustainable"
"III","IGC",169,"connectivity"
"III","IGC",169,"candidate"
"III","IGC",169,"abnj"
"III","IGC",169,"mpas"
"III","IGC",169,"adjoining"
"III","IGC",169,"eezs"
"III","IGC",169,"ensure"
"III","IGC",169,"major"
"III","IGC",169,"types"
"III","IGC",169,"services"
"III","IGC",169,"mpas"
"III","IGC",169,"provide"
"III","IGC",169,"maximized"
"III","IGC",169,"benefit"
"III","IGC",169,"coastal"
"I","IGC",170,"management"
"I","IGC",170,"bodies"
"I","IGC",170,"overlapping"
"I","IGC",170,"mandates"
"I","IGC",170,"participants"
"I","IGC",170,"cooperate"
"I","IGC",170,"providing"
"I","IGC",170,"perspectives"
"I","IGC",170,"expertise"
"I","IGC",170,"respective"
"I","IGC",170,"fields"
"I","IGC",170,"leading"
"I","IGC",170,"resilient"
"I","IGC",170,"system"
"I","IGC",170,"governance"
"I","IGC",170,"abnj"
"II","IGC",171,"existing"
"II","IGC",171,"regional"
"II","IGC",171,"practices"
"II","IGC",171,"implementation"
"II","IGC",171,"proposed"
"II","IGC",171,"international"
"II","IGC",171,"legal"
"II","IGC",171,"instrument"
"II","IGC",172,"fishing"
"II","IGC",172,"excluded"
"II","IGC",172,"discussions"
"V","IGC",173,"science"
"V","IGC",173,"neutral"
"V","IGC",173,"platform"
"V","IGC",173,"remove"
"V","IGC",173,"political"
"V","IGC",173,"barriers"
"V","IGC",173,"hinder"
"V","IGC",173,"science"
"V","IGC",173,"based"
"V","IGC",173,"management"
"I","IGC",174,"countries"
"I","IGC",174,"struggle"
"I","IGC",174,"accept"
"I","IGC",174,"relevance"
"I","IGC",174,"iplcs"
"I","IGC",174,"knowledge"
"I","IGC",174,"seas"
"I","IGC",174,"governance"
"I","IGC",174,"contribute"
"II","IGC",175,"institutional"
"II","IGC",175,"cooperation"
"II","IGC",175,"structures"
"II","IGC",175,"processes"
"II","IGC",175,"created"
"II","IGC",175,"address"
"II","IGC",175,"sources"
"II","IGC",175,"conflict"
"II","IGC",176,"parties"
"II","IGC",176,"strength"
"II","IGC",176,"enhancw"
"II","IGC",176,"cooperation"
"II","IGC",176,"relevant"
"II","IGC",176,"legal"
"II","IGC",176,"instruments"
"II","IGC",176,"frameworks"
"II","IGC",176,"relevant"
"II","IGC",176,"global"
"II","IGC",176,"regional"
"II","IGC",176,"subregional"
"II","IGC",176,"sectoral"
"II","IGC",176,"bodies"
"III","IGC",177,"undermine"
"III","IGC",177,"relevant"
"III","IGC",177,"existing"
"III","IGC",177,"frameworks"
"III","IGC",177,"bodies"
"III","IGC",177,"instruments"
"I","IGC",178,"networks"
"I","IGC",178,"seamounts"
"I","IGC",178,"considered"
"I","IGC",178,"legal"
"I","IGC",178,"zoning"
"I","IGC",178,"based"
"I","IGC",178,"management"
"I","IGC",178,"tools"
"I","IGC",178,"abmts"
"I","IGC",179,"term"
"I","IGC",179,"undermine"
"I","IGC",179,"remains"
"I","IGC",179,"unclear"
"I","IGC",179,"interpreted"
"I","IGC",179,"support"
"I","IGC",179,"improvement"
"I","IGC",179,"status"
"I","IGC",179,"quo"
"III","IGC",180,"aims"
"III","IGC",180,"adaptive"
"III","IGC",180,"capacity"
"I","IGC",181,"undermine"
"I","IGC",181,"commitment"
"I","IGC",181,"undermining"
"I","IGC",181,"process"
"II","IGC",182,"soft"
"II","IGC",182,"law"
"II","IGC",182,"clauses"
"II","IGC",182,"promote"
"II","IGC",182,"seas"
"II","IGC",182,"mpas"
"II","IGC",182,"build"
"II","IGC",182,"consensus"
"II","IGC",182,"guide"
"II","IGC",182,"action"
"III","IGC",183,"proposes"
"III","IGC",183,"application"
"III","IGC",183,"integrated"
"III","IGC",183,"approach"
"III","IGC",183,"approach"
"III","IGC",183,"builds"
"III","IGC",183,"ecosystem"
"III","IGC",183,"resilience"
"III","IGC",183,"restores"
"III","IGC",183,"ecosystem"
"III","IGC",183,"integrity"
"V","IGC",184,"potential"
"V","IGC",184,"consortiums"
"V","IGC",184,"governmental"
"V","IGC",184,"influence"
"V","IGC",184,"international"
"V","IGC",184,"policy"
"V","IGC",184,"favoring"
"V","IGC",184,"inclusive"
"V","IGC",184,"equitable"
"V","IGC",184,"decisions"
"IV","IGC",185,"lack"
"IV","IGC",185,"effective"
"IV","IGC",185,"mechanisms"
"IV","IGC",185,"ensure"
"IV","IGC",185,"successful"
"IV","IGC",185,"implementation"
"III","IGC",186,"regional"
"III","IGC",186,"model"
"III","IGC",186,"effectively"
"III","IGC",186,"viewed"
"III","IGC",186,"status"
"III","IGC",186,"quo"
"III","IGC",186,"ocean"
"III","IGC",186,"governance"
"III","IGC",187,"instrument"
"III","IGC",187,"limited"
"III","IGC",187,"covered"
"III","IGC",187,"existing"
"III","IGC",187,"institutions"
"III","IGC",187,"offer"
"III","IGC",187,"ad"
"III","IGC",187,"hoc"
"III","IGC",187,"approach"
"III","IGC",187,"gap"
"III","IGC",187,"filling"
"III","IGC",187,"result"
"III","IGC",187,"unnecessary"
"III","IGC",187,"complexity"
"III","IGC",187,"fragmentation"
"I","IGC",188,"appliy"
"I","IGC",188,"practices"
"I","IGC",188,"address"
"I","IGC",188,"anthropogenic"
"I","IGC",188,"underwater"
"I","IGC",188,"noise"
"I","IGC",188,"pollution"
"I","IGC",188,"project"
"I","IGC",188,"eia"
"I","IGC",188,"sea"
"I","IGC",188,"continuous"
"I","IGC",188,"basis"
"I","IGC",188,"abmts"
"I","IGC",189,"coordinate"
"I","IGC",189,"existing"
"I","IGC",189,"criteria"
"I","IGC",189,"draw"
"I","IGC",189,"lessons"
"I","IGC",189,"regional"
"I","IGC",189,"practice"
"I","IGC",189,"providing"
"I","IGC",189,"set"
"I","IGC",189,"comprehensive"
"I","IGC",189,"unified"
"I","IGC",189,"selection"
"I","IGC",189,"criteria"
"I","IGC",189,"seas"
"I","IGC",189,"mpas"
"III","IGC",190,"create"
"III","IGC",190,"global"
"III","IGC",190,"authority"
"III","IGC",190,"charge"
"III","IGC",190,"designing"
"III","IGC",190,"implementing"
"III","IGC",190,"abmt"
"III","IGC",190,"improve"
"III","IGC",190,"coherence"
"III","IGC",190,"abmts"
"III","IGC",190,"sharing"
"III","IGC",190,"practices"
"III","IGC",190,"proposing"
"III","IGC",190,"sites"
"III","IGC",190,"sectoral"
